0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33
0.14669792,0.112069026,-0.11894309,-0.0475074,0.10646971,0.06215994,-0.06452939,-0.12520662,0.033298094,0.058598794,-0.11812141,0.07261794,0.026382186,0.04493808,-0.14937814,-0.0145662995,-0.17001663,-0.09037566,-0.13839348,-0.24235563,0.024353137,0.13561249,-0.08810401,-0.03738034,0.1297349,0.056010365,0.060725782,-0.065663256,-0.16675271,0.004563811,-0.092588715,-0.11483848,-0.14530891,-0.07523851
0.06764966,0.2050817,-0.06674227,-0.021173602,0.10161039,0.052884802,-0.03752043,-0.19390972,-0.032606825,0.15056507,-0.15294339,-0.032787565,-0.03760599,0.052196324,-0.07383564,-0.044404186,-0.06661479,-0.02828109,-0.23150526,-0.04436108,0.28025347,0.16809165,-0.35782737,-0.30443048,0.18031804,0.22856258,-0.44716915,-0.05917921,-0.045777433,0.103784345,-0.11495872,-0.21503754,-0.18411432,-0.13569857
-0.13412638,0.012220841,0.010509552,0.035688218,-0.13180766,-0.08501898,0.08966752,0.034175307,-0.053026676,0.045332808,0.005454549,-0.00917592,0.24116172,-0.04482008,0.07308545,0.08210165,0.17072533,-0.096506916,-0.03864029,-0.042160213,0.008447459,-0.0321367,-0.111669846,0.01669273,-0.07689774,0.021737421,-0.06606546,0.022111477,0.019129949,-0.07149609,0.012058282,0.17318611,0.04512071,-0.066524155
0.011101251,0.034117218,-0.018701622,0.10829346,0.041989457,0.09897966,-0.07466486,-0.007974056,0.09266103,-0.1297748,-0.041989163,0.014651405,-0.034967832,-0.1479261,-0.13362466,-0.07871961,0.03970739,0.1943254,-0.0019406741,0.13649918,0.0936053,0.037121173,0.0053598275,0.05074744,0.08435374,-0.13133506,-0.030025313,-0.01808439,-0.066150025,-0.054045543,-0.09024208,-0.07718202,0.3654268,-0.03794537
0.08261702,0.07536994,0.045738645,-0.0912479,0.12004498,0.06414688,0.026385278,0.0065479516,0.07646805,0.0933268,-0.030795489,-0.024184074,0.13106701,0.19232158,-0.058830336,-0.04210369,-0.06584512,0.0019624836,-0.17014226,-0.10824964,-0.070213936,0.03970022,0.15750688,0.09032889,0.13349283,0.039075077,0.29519072,-0.03530436,-0.09991404,0.22823872,-0.17089061,-0.12521785,-0.20518038,-0.07064217
-0.14454088,-0.14611433,0.14417267,-0.047628276,-0.03782399,-0.09661663,0.0470813,0.2990174,-0.058952454,-0.24296062,0.1818167,0.17035347,0.30310717,0.061460737,0.19230658,0.110348895,0.11171712,-0.1442936,0.17309667,0.09414839,-0.17674907,-0.14374878,0.17292924,0.061017435,-0.14845188,-0.08802185,0.28168675,0.1395533,0.051108077,0.17090735,0.13470754,0.21064511,-0.0027109364,-0.06443478
-0.1853222,-0.17013413,0.2521288,0.08495142,-0.1403032,-0.27583587,0.19182172,0.11642739,-0.08193358,-0.115583956,0.15932727,0.15726097,0.29014724,-0.04597967,0.28483623,0.10752292,-0.019573474,-0.07637353,0.17774951,0.13831869,0.029089797,-0.17311944,0.12177771,0.22515945,-0.13933522,-0.10181346,0.109490745,0.15433441,0.3234198,0.055998385,0.2786134,0.08290586,0.13889481,0.028027374
0.20907772,0.2694307,-0.105569705,-0.2462204,0.20815523,-0.091010794,0.29391965,-0.2267892,0.2901198,0.28449598,0.1483255,0.0865414,-0.18527491,0.18419933,0.19342482,0.19690846,0.15421918,-0.12279356,-0.25044155,-0.24233471,0.3714253,0.052039545,0.1265372,-0.22309275,0.24934244,0.120468356,0.30382347,-0.001473752,-0.26761326,0.23615855,0.30387914,0.21546498,-0.00010227017,-0.29468247
-0.047593374,0.054570626,0.20824517,0.09455552,-0.11702679,-0.09381721,0.16682476,0.06457579,-0.18267182,-0.045618583,0.14875509,-0.21157762,0.0059207077,0.019149007,0.18534847,0.09527386,0.21812125,-0.09287543,0.108310014,0.013065887,-0.09434188,0.06524692,0.108293824,0.13118969,-0.06980487,-0.037081964,0.11381133,-0.18972078,-0.07765461,-0.068364725,0.24379975,-0.08913257,0.24614231,-0.113054805
-0.07910633,-0.057715565,-0.21399547,-0.058357384,-0.18682797,0.074884094,0.23347773,0.06422688,-0.12445152,0.08773072,-0.15503848,-0.21993427,0.024197694,-0.12374933,0.17049205,-0.04604347,0.02914657,0.018332964,-0.13276854,-0.14942808,-0.22588141,0.07963209,0.32846147,0.1304657,-0.13661063,0.22507647,-0.0806883,-0.16808492,0.044688337,-0.014151447,0.034349985,-0.06004697,-0.037494075,0.030360192
-0.09697143,-0.08934317,0.23323369,-0.1769083,-0.13643447,0.06405233,0.08665955,0.0050363136,-0.11371394,-0.18092984,0.19699878,-0.24679364,-0.029260257,0.025664104,0.08384338,0.022580374,0.18338992,0.06796233,0.28751373,-0.0781059,-0.14543265,0.0088453,0.1494885,0.06131215,-0.13662447,-0.19886266,0.15206455,-0.29617962,-0.089937754,0.18671368,0.107120216,0.05886996,-0.027509438,0.077131115
-0.08409097,-0.056977257,0.08952269,-0.09786077,-0.17610739,0.117363185,0.13483576,-0.0040830574,-0.044685863,-0.15127383,0.124871984,-0.26058555,-0.1737748,0.05850113,0.16314463,0.0073837293,0.10370657,-0.019585956,0.009923645,-0.16517444,-0.086035974,0.024942342,0.028775673,0.0262772,-0.044868875,-0.021329792,0.0064191096,-0.27283758,0.1435004,0.0687415,0.23461433,-0.0022821806,0.16638845,-0.012897019
-0.11846643,-0.1521612,0.10447524,-0.014755045,-0.10073736,0.116453074,0.029208597,-0.15615968,0.0059333397,-0.017940445,0.015789652,-0.17825338,0.27685428,0.16301914,0.24859658,0.12411399,-0.09355721,0.110119544,0.13451008,-0.08439678,-0.120549016,0.062028278,0.10986398,-0.015610375,0.01742199,0.089967765,0.083041675,-0.27525243,0.27814874,0.024041183,0.14728911,0.003129832,-0.09840289,0.07976125
-0.08938198,-0.111579,0.25078663,-0.34377858,-0.006645233,0.013116799,0.18950647,0.1363833,-0.2305408,-0.13212177,0.06444349,-0.40851286,0.28166133,0.21366134,0.09512314,0.05090613,-0.034657653,0.14844228,0.20324133,-0.2044285,-0.1523325,0.06458685,0.061086155,0.09657578,-0.21347983,0.13058716,0.17091212,-0.26977625,0.17210627,0.16518466,0.10553148,0.003168342,-0.06982143,0.1858162
0.15339126,0.23102912,-0.30888048,0.3894302,0.4133818,0.18332107,-0.26228642,-0.36859354,0.22313707,-0.5981053,-0.4022529,0.32018235,0.20263836,0.24910887,-0.45055544,-0.28626373,-0.30581692,0.3200935,-0.3129401,0.3123863,0.4587374,0.10511916,-0.29898107,-0.3586515,0.37377164,-0.6992998,-0.31724352,0.3680602,0.26944697,0.30492333,-0.40170503,-0.36128896,-0.3143126,0.5184902
-0.10019915,-0.044631384,0.13016635,-0.10895487,-0.01951778,0.039065372,-0.05572403,-0.003505164,-0.28854036,0.02375345,-0.07480252,-0.24236137,0.018742744,0.3015615,0.103249475,0.058314197,-0.24264719,0.017323332,0.115374796,-0.10813421,-0.08121845,0.13746892,0.14849012,-0.031417668,-0.15683931,-0.035979163,0.057012267,-0.17512822,0.12908274,0.062937185,0.12805277,-0.060700208,-0.052410603,0.22630899
-0.11209888,-0.11117886,-0.0316789,-0.109578185,-0.060476102,0.037987135,0.18233752,0.0005642874,-0.0059308615,0.24119127,-0.025884291,-0.4083155,-0.013424737,0.02029039,0.30006322,0.018519197,-0.10514481,0.004571298,-0.0015954615,-0.02676663,-0.10577953,0.0977891,0.12079436,-0.0267603,0.0055601546,0.13155292,-0.04638852,-0.21276179,0.04758104,-0.078322284,0.22585784,0.115968645,-0.107943445,-0.0033655826
-0.08825531,-0.12607375,0.12145751,0.12522699,0.038354065,-0.0032178073,-0.15074572,0.09210536,0.12610002,-0.10082599,0.09602242,-0.08443213,0.13352881,0.12651835,0.12455161,-0.13701417,0.09708743,0.08843598,0.13892946,0.15340623,0.050551705,0.069458865,-0.010190665,0.0491136,0.115867354,-0.11949665,0.08621015,-0.16720411,0.17070946,0.13117003,0.09456675,-0.17003506,0.072779775,0.12013352
-0.07079776,-0.077442974,0.09455623,-0.062238164,-0.08737432,0.11127309,-0.08159159,0.078106865,-0.072592326,-0.15584743,0.055997826,-0.044229433,-0.00981465,0.13381262,-0.023429751,0.030366216,-0.059697144,-0.019265527,0.12524326,0.07821166,-0.12480547,0.022214048,0.12464812,-0.16378735,-0.106249176,-0.030546289,0.049024325,-0.029557861,0.002656287,0.16121617,-0.024596734,-0.036842067,-0.10518356,0.15570511
