0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33
-0.2936912,-0.25606894,-0.0139695145,-0.18274792,-0.37267157,0.07278394,0.10980318,-0.037708744,0.03522364,-0.11945285,0.018372094,-0.27998054,-0.0060134,0.12720335,-0.3857253,-0.12931037,0.061118733,-0.08788462,-0.10337949,-0.19469014,-0.39120555,0.0728509,-0.017572997,-0.022784267,0.026336107,-0.1061761,0.03846636,-0.22047484,0.045296844,0.021386622,-0.4755748,-0.07867254,0.035321597,0.044937354
-0.24009784,-0.24517448,-0.20411806,0.17200273,-0.21964067,0.14195362,-0.15720731,-0.011215372,-0.10148232,0.0014495695,0.09399177,-0.23849799,-0.104504906,-0.42552468,0.13170879,-0.31731245,-0.11563976,0.14868718,-0.18650812,0.023802811,-0.21813002,0.18717383,-0.047097128,0.01896606,0.004620704,0.07242421,-0.19336212,-0.3393529,-0.2850086,-0.36619383,0.052062474,-0.31822082,-0.1877558,0.25260153
-0.30390906,-0.2513401,-0.036034048,0.052964725,0.31115052,-0.22920462,-0.031833455,0.014897157,-0.12526195,-0.13914393,0.2984582,-0.3856776,-0.44944695,-0.16637935,0.31616086,-0.5233559,-0.14878507,0.08352838,-0.103512734,0.1904182,0.20801319,-0.15583546,0.103451505,-0.027237251,-0.00021059629,-0.054514132,0.2838573,-0.33646703,-0.42090347,-0.25561503,0.22872931,-0.31946018,-0.27080885,0.13589655
-0.11874913,-0.140951,-0.056778196,-0.064262845,0.031461738,-0.25026745,-0.21824287,-0.20319982,0.14696096,0.19641326,0.28708118,0.034268584,0.07342087,0.119447105,-0.22828619,-0.14140464,0.11815528,-0.112712316,-0.155378,-0.21577822,0.20123228,-0.24223289,-0.3744296,-0.30544794,0.09642117,-0.0059040207,0.092237994,0.15417,-0.043350894,0.10061319,-0.31441548,-0.100458756,0.10618243,-0.14734782
0.02097304,0.094720155,-0.07840733,-0.0032785758,-0.43880603,0.0874161,-0.1955785,0.12207484,0.20407072,-0.35025826,-0.45828456,0.42576203,-0.86226404,-0.6080082,-0.47785625,-0.29292244,0.10345153,-0.6015438,-0.18675423,-0.010749111,-0.30921122,-0.024113087,0.044096723,-0.19259958,-0.027396137,-0.29056734,-0.7385153,0.40574452,-0.8204049,-0.37377036,-0.52002406,-0.27438328,0.0568092,-0.50525355
0.011975965,0.104268804,-0.1958396,-0.15059678,-0.0067373747,-0.11578772,-0.11718639,0.20721528,0.09912198,-0.030120663,0.17375727,-0.18114711,-0.13487631,0.17693669,-0.14883152,-0.22369878,0.08465399,0.31680298,-0.30375642,-0.17872451,-0.1008152,0.06632302,-0.08080319,0.38653815,0.12731779,-0.14918654,0.2299343,0.040168274,-0.2949736,-0.11389053,-0.14671777,-0.28332448,0.050622173,0.13697006
-0.3027475,-0.36586365,0.0061551514,-0.031135062,-0.0070665563,0.19736755,0.119619705,-0.4233771,0.4222433,-0.060253095,-0.38222045,-0.049248803,-0.1215474,-0.50405914,-0.11275459,-0.3229658,-0.11257055,0.09680128,0.06334729,-0.22549394,-0.044534065,0.21995756,0.18822896,-0.35189596,0.46744832,-0.17264877,-0.52427036,-0.10884224,-0.020895604,-0.58994114,-0.032057744,-0.23709169,-0.13379848,0.15754426
-0.0979569,-0.038837966,0.09283255,-0.056738637,-0.02883611,-0.008669065,-0.05026002,0.08344373,-0.37693495,0.19774026,0.10718787,-0.004696554,0.085676014,-0.006584405,-0.2321442,-0.27481377,-0.29436404,-0.55013937,0.022291092,-0.21477042,-0.28565243,0.12609793,-0.021959648,0.047913767,-0.26266113,0.4037674,0.15720949,0.0015686272,0.24851383,-0.074279316,-0.22057158,0.059784118,-0.4140574,-0.4370895
0.21035956,0.20648213,-0.12027874,0.13755736,-0.44869345,0.0063234787,0.09121623,-0.5616026,0.27622783,0.18498307,0.3284773,0.31026724,-0.39233804,-0.028877135,-0.09380582,-0.27459657,-0.35879675,-0.8562837,0.28026918,-0.03877647,-0.13202429,-0.33543462,-0.15925303,-0.35601723,0.17652138,-0.0432778,0.52290213,0.33762342,-0.39245275,-0.3085176,-0.35083356,-0.07010924,-0.1411489,-0.8309342
-0.21744615,-0.2836899,0.17811164,-0.45738482,0.10554943,0.14904556,-0.2599799,0.16504142,-0.3613953,-0.0035965294,0.123306945,-0.03869389,-0.08756745,0.19673662,-0.35947222,0.07680931,0.03829498,0.027235327,0.14104721,-0.30580077,0.21630639,0.20238833,-0.19656843,-0.22485024,-0.39831442,0.17637378,-0.037112616,-0.14950052,0.08290687,0.21762607,-0.33815756,-0.1856096,-0.20540056,-0.10151042
