loss,val_loss
77.85961151123047,334.1329345703125
31.50925636291504,333.5000915527344
27.114683151245117,331.48406982421875
25.566993713378906,330.0326843261719
24.834552764892578,329.7389221191406
24.404926300048828,330.00067138671875
24.13092613220215,330.8206787109375
23.935630798339844,331.9212646484375
