0,1,2,3,4,5,6,7,8,9
0.15979666,0.17506662,-0.1546238,0.40808237,-0.39818525,-0.38635004,0.00010331208,0.34031942,-0.25164962,-0.45691925
0.9860296,1.0154705,-0.414957,0.9522783,0.7816445,-0.02876592,-0.2918647,0.93406767,0.6898909,0.05510668
-0.035719164,-0.004512876,-0.084856994,0.06870202,-0.104630515,-0.25559574,-0.24349163,0.061886653,-0.019227976,-0.23499446
-0.019281391,-0.007730797,-0.009590605,-0.20646968,-0.22800907,-0.09082853,-0.051339135,-0.21248336,-0.35072085,-0.14670873
-0.042566866,-0.011312561,-0.12158075,-0.1157612,-0.30130148,0.009752013,-0.098218806,-0.13215625,-0.26971912,-0.023089742
-0.03160117,-0.0037864,0.060354263,0.21360011,-0.4168973,-0.1850139,-0.023045342,0.09739835,-0.44614425,-0.25210527
0.22770652,0.30280903,0.84596795,-0.5706023,0.234693,0.2733948,0.8739153,-0.60174245,0.28174907,0.26317897
0.6203876,0.5512479,-0.10817368,0.5991451,0.23011713,0.24928892,-0.24531727,0.653936,0.14933024,0.39051262
-0.06482009,-0.044197887,-0.09630193,-0.10950893,-0.44335595,-0.15934801,-0.094138466,-0.08671208,-0.40594742,-0.21792175
-0.0015592903,-0.034647353,-0.18855014,-0.20183837,-0.17270856,-0.053139035,-0.14282283,-0.2306154,-0.21635701,-0.087167144
-0.13226213,-0.13278364,0.16848943,-0.24537402,-0.24424788,0.016726254,0.14520279,-0.20394021,-0.3765581,-0.025260137
-0.07332409,-0.12109897,0.18843506,-0.23102663,-0.36690286,0.036471408,0.1959252,-0.23481442,-0.36774126,0.10713044
-0.039783593,-0.008526039,-0.04474936,-0.26012287,-0.38410273,-0.21113816,0.08470796,-0.16749674,-0.36655363,-0.19852726
-0.08842859,-0.15277754,0.045757763,0.02081167,-0.56760263,-0.13376826,0.113697216,0.0656543,-0.56504256,-0.073202185
-0.1089926,-0.1318761,-0.18158536,0.2267397,0.23811124,-0.17803909,-0.16542828,0.14473322,0.18789332,-0.30892777
0.035265096,0.04931743,0.0045520067,-0.061947983,-0.33172193,-0.13342188,-0.01027124,-0.09205055,-0.3474991,-0.124379456
-0.34186766,-0.32283404,0.19332923,-0.3347695,-0.2900781,0.097790144,0.18165572,-0.4171943,-0.20395999,0.112575844
0.5960896,0.6260739,0.10400726,0.6993086,0.1243815,0.59530574,-0.026545173,0.61401916,0.13381384,0.63331985
-0.14988846,-0.110877,0.25974524,-0.21094863,-0.34940106,0.06076843,0.17394015,-0.2150738,-0.28174734,0.051949754
-0.08699527,-0.06003168,-0.010398456,-0.24971639,-0.20761257,0.064621314,0.034088302,-0.28574848,-0.18004194,0.041324243
-0.10612581,-0.11751665,0.25595012,-0.18297532,-0.26397675,0.27452993,0.08562488,-0.29456076,-0.20765543,0.22037354
0.20572105,0.20309587,0.23663668,0.1400905,0.103309564,-0.22904313,0.27462766,0.08968054,0.13555168,-0.26534277
0.39684695,0.4489609,-0.33610165,0.27902615,0.15219882,-0.23044097,-0.31018332,0.24493168,0.24448608,-0.17955989
0.13362701,0.1952379,0.12843217,0.23123127,0.116257295,-0.09247808,-0.056438763,0.20743734,0.037479207,-0.045229103
0.2717204,0.2636792,0.12567131,0.19537242,0.2972134,-0.38997543,0.12970188,0.1760883,0.27302614,-0.26803967
0.24541664,0.23771377,-0.015006271,0.24492727,0.14567883,0.2254103,-0.106695585,0.26186693,0.18241966,0.3305295
0.0057592234,0.035541177,-0.10549677,-0.055475395,-0.23065284,-0.18025815,-0.094997294,-0.052278027,-0.04341519,-0.12225542
0.028777014,0.13662757,0.006164731,0.19802277,0.09222937,-0.09621663,-0.20206921,0.26622164,0.11419001,0.06896124
0.90182394,0.8103471,-0.43356597,0.7434637,0.5192731,0.18922701,-0.21010616,0.8189118,0.49457556,0.117563345
0.0042853253,-0.020217534,-0.002653434,-0.074567094,-0.111659065,0.027722383,0.301735,-0.058542732,-0.14228332,0.1167191
0.104944475,0.13492087,0.07739849,-0.0576005,-0.05205239,-0.18126327,0.19872595,-0.014239123,-0.00470817,-0.121711
0.67079186,0.7459036,-0.3283865,0.7609341,0.43057355,0.125882,-0.2282457,0.73207724,0.42698205,0.14433853
0.2691051,0.26853618,-0.19524407,0.26971522,0.094715886,0.22732054,-0.2605743,0.17426622,0.18070053,0.27931502
0.31957862,0.23035644,0.028788006,0.32082403,0.13132772,0.19542095,-0.071058504,0.29529628,0.06329704,0.14306012
-0.12317204,-0.11668323,0.16834791,-0.23499799,-0.11412289,0.19706497,0.030438697,-0.18427777,-0.079308,0.15442626
0.18782507,0.25491786,-0.17934021,0.08393622,0.11623772,0.23104392,-0.19373439,0.14415002,0.13231674,0.23840699
-0.22785951,-0.15623158,0.159675,-0.35192809,-0.2570934,0.19966403,0.31236807,-0.4955824,-0.19716471,-0.068680234
0.7728166,0.8090859,-0.34907874,0.8158046,0.41931903,0.32205084,-0.25481844,0.7777829,0.45178974,0.38340944
0.4879464,0.49656534,-0.46688098,0.30898547,0.3179729,-0.4349748,-0.46122995,0.35654327,0.2964505,-0.4265228
0.5435202,0.60969806,-0.34220916,0.3561548,0.17823859,-0.099250406,-0.39539456,0.37333587,0.27325264,-0.2764945
-0.20422341,-0.22811161,0.2662124,-0.41971856,-0.33725527,0.033537816,0.20541056,-0.4149059,-0.32338268,0.085563876
-0.22372794,-0.19545168,0.3001337,-0.37166584,-0.26202688,0.13625987,0.24910608,-0.38315818,-0.24876149,0.091611095
0.065152325,0.04301312,0.28868836,-0.068230696,-0.06619774,-0.03241045,0.16236846,0.03175839,0.051740017,0.19664581
0.35045645,0.3593694,-0.3315687,0.3002344,0.19660987,-0.19364212,-0.41011366,0.23409407,0.03315851,-0.22896717
-0.18702935,-0.20362619,0.08761243,-0.30212846,-0.18724753,0.036870036,0.0716773,-0.30537128,-0.18621714,0.059972778
0.20941736,0.22236969,-0.029795552,0.26615328,-0.10648738,0.21261032,-0.013430088,0.1681363,-0.1675667,0.19245675
-0.053491704,-0.050636906,0.086103395,-0.12018993,-0.180038,0.03127327,0.0669444,-0.084249616,-0.17312807,0.19674245
0.5565562,0.5930128,-0.15678555,0.556699,0.2982237,0.33549052,-0.24283983,0.58841884,0.15268429,0.414333
-0.26009828,-0.23060103,0.14502256,-0.36118442,-0.28753945,0.013528494,0.18593363,-0.41383088,-0.27253345,0.06580267
0.722393,0.707269,-0.08429202,0.7307689,0.24426503,0.46792397,-0.20815133,0.67075074,0.35251412,0.37077335
-0.2367682,-0.15984288,0.25169337,-0.4586201,-0.2841555,0.04811437,0.23637769,-0.5265499,-0.29590666,0.1465225
0.57164747,0.55993974,-0.2579508,0.52339166,0.42011255,0.31988862,-0.33233148,0.5243325,0.28493848,0.2840769
-0.14837909,-0.1475089,0.1413681,-0.47953102,-0.3275758,0.16821547,0.14658767,-0.5087038,-0.32955378,0.0693782
-0.14492832,-0.08745654,0.13955799,-0.07103388,-0.16627842,0.14401886,0.17107576,-0.0801547,-0.09609144,0.12674648
0.74082303,0.65725094,-0.51629716,0.3302126,0.34704354,-0.38400224,-0.51362973,0.35800645,0.41359422,-0.39851525
0.007442482,-0.059699416,-0.018408056,0.012003681,-0.044263136,-0.15597422,-0.077869184,-0.06365371,-0.073749736,-0.104187176
0.4009153,0.4301763,0.16057602,0.41057777,0.2857678,-0.32758826,0.03778414,0.34654176,0.32023638,-0.28560174
0.16197513,0.1362454,-0.04238122,0.04478288,0.1967669,-0.35633662,-0.1407472,0.02389401,-0.010335374,-0.13174288
0.21617614,0.28220543,-0.24093932,0.27834508,0.08620886,-0.17775168,-0.17436863,0.2726789,0.17337863,-0.1535413
0.75395244,0.78208905,-0.422709,0.7190536,0.38847315,0.069596715,-0.27990445,0.76699567,0.42704087,0.14977714
0.11143546,0.1802384,0.30729288,0.22934972,-0.08715298,0.420091,0.15901817,0.2574145,-0.14633955,0.32250848
-0.16007459,-0.15350622,0.2303165,-0.44036084,-0.2642217,0.0896832,0.29782227,-0.39054203,-0.33703777,-0.03808213
0.45055726,0.44299787,0.14418311,0.37712216,0.37897736,-0.38435334,0.06828068,0.39070088,0.4158935,-0.3697723
0.5433454,0.56591374,-0.03152013,0.43756858,0.34604952,-0.33072034,-0.079725504,0.387923,0.3598568,-0.3220588
0.8676485,0.92045856,-0.42483208,0.925549,0.64012635,0.031249199,-0.26261258,0.9090458,0.5635267,-0.03333319
0.9269392,0.8505865,-0.22848581,0.78307545,0.6383721,-0.24162911,-0.23389766,0.7710023,0.7126096,-0.32029277
0.7890195,0.77339387,-0.34575906,0.6380167,0.47128054,0.009128536,-0.15712835,0.72913975,0.5498556,-0.03929981
0.8328457,0.9404249,-0.5130251,0.5909901,0.33891404,-0.20503362,-0.53504705,0.7233833,0.32948712,-0.18397117
-0.18996784,-0.25770533,0.168635,-0.45088863,-0.23365365,0.09809516,0.24832107,-0.37681237,-0.32198834,0.08219902
0.76575124,0.7556961,-0.31730273,0.75994897,0.4197721,0.14816697,-0.31289157,0.7692835,0.42724413,0.08054222
0.338976,0.29818755,-0.3244293,0.14069445,0.045611195,-0.2495847,-0.37154412,0.21948515,0.06410754,-0.14558704
0.19162689,0.27406025,0.08854954,-0.07658867,0.022707665,0.09256822,0.09021148,-0.07411928,0.11787954,0.059500407
0.31534222,0.37063658,0.11546914,0.32187146,0.30092406,-0.3392185,0.07479269,0.34248748,0.32008696,-0.2077152
-0.0146716535,0.04740786,0.07358762,-0.10939897,-0.22986342,0.21035388,0.13904618,0.035276905,-0.24783194,0.13724796
0.5363827,0.507011,0.04967724,0.5354003,0.5102968,-0.31954497,-0.04970196,0.41850865,0.36056507,-0.3824023
0.6801988,0.689305,0.0635034,0.55342436,0.41687134,-0.4318354,0.074779324,0.5887004,0.5569681,-0.39649445
0.70862997,0.71531147,-0.041023623,0.7363248,0.40630612,0.24523477,-0.06932927,0.69628733,0.45422703,0.20175748
0.6520355,0.65259,-0.3571296,0.5596085,0.3237951,0.18003744,-0.21337901,0.6375299,0.40783855,0.26844546
0.3577935,0.49260727,-0.21090063,0.34740803,0.28356797,0.24420819,-0.3781061,0.43139568,0.3976411,0.31002215
0.35132816,0.309481,-0.16437346,0.37217325,0.13624506,0.3538948,-0.067552716,0.30988917,0.10650532,0.19525222
-0.22378603,-0.23667045,0.20787731,-0.4071371,-0.29538614,0.085490316,0.17304885,-0.3858204,-0.29157272,0.16320206
-0.28331158,-0.26364282,0.1462471,-0.4254378,-0.37468114,0.08340778,0.28275675,-0.41447258,-0.2903719,0.09952157
0.679993,0.7352499,-0.09754832,0.5616786,0.4733047,-0.3622014,-0.044686746,0.588692,0.4795223,-0.24196976
0.03670042,0.07207037,0.20114425,0.12541279,-0.104217656,0.3702793,0.16953717,0.20294997,-0.101460464,0.405864
-0.36523503,-0.31892776,0.2860242,-0.28849992,-0.28951803,0.026791967,0.07790135,-0.31674337,-0.20730464,-0.016471898
0.042790554,0.07315494,-0.13154212,0.17642833,0.09120736,0.103384875,-0.08363754,0.13471924,-0.09486185,0.03309754
0.3830997,0.33654955,-0.033493742,0.45880404,-0.0380477,0.10242936,-0.15791406,0.42362204,0.08698613,0.19486722
-0.15348916,-0.11262382,0.123521976,-0.17711738,-0.14717473,0.1293005,-0.066120096,-0.20711392,-0.11670456,0.06408025
0.25036225,0.26919243,0.1584223,0.4000624,0.05126657,0.5226581,0.17358091,0.4478525,0.027961142,0.5595212
-0.25303453,-0.22809216,0.27121443,-0.36924213,-0.30807492,0.09835674,0.19614246,-0.35808125,-0.3391,0.10359994
0.21387063,0.18668818,0.05608001,0.28193077,0.03477136,0.104055576,-0.08369027,0.21133387,0.057743363,0.22070755
0.6597107,0.7065297,0.106081575,0.5063082,0.46973237,-0.4004055,0.0036225372,0.51777387,0.49060252,-0.47007218
0.15764713,0.09364157,-0.13810313,0.037291538,-0.068324976,0.2455469,-0.17963968,-0.07722528,-0.023205195,0.15575357
0.3161874,0.38649702,0.114463545,0.28483483,0.22416677,-0.25705275,0.2459549,0.28367296,0.28442335,-0.23263858
0.74242115,0.75081366,-0.0532019,0.65689754,0.398329,-0.3349936,-0.12878601,0.65151286,0.41323632,-0.27485517
0.25429353,0.29057446,-0.14064023,0.12756784,0.09422449,-0.17590074,-0.25887984,0.0732824,0.15589857,-0.22297056
0.038652726,0.028701637,-0.10804333,-0.03565056,-0.005208143,-0.005757794,-0.112089135,-0.040206715,-0.0085180765,-0.15006287
0.25897425,0.18579103,-0.002047769,0.20997351,0.0059843645,0.2034642,-0.059040952,0.2520842,0.0060512125,0.38478303
0.051909234,-0.0562293,0.2740645,0.10074081,-0.053602558,0.16588217,0.12840872,0.10978811,-0.027766477,0.2954887
0.09597589,0.12139533,-0.01735485,0.22275636,-0.11521743,0.44258502,-0.09111384,0.16057654,-0.01672048,0.44318122
-0.15480973,-0.120822355,0.3027824,-0.1814578,-0.25577778,0.23874433,0.08095199,-0.22549021,-0.14357494,0.2827447
0.4811827,0.47461915,0.12851824,0.44956425,0.13993502,0.25917917,0.14574355,0.5294867,0.1992236,0.3904387
0.33130455,0.2736674,0.14725801,0.15002762,0.3100618,-0.28972012,0.1958889,0.29228583,0.2636988,-0.3679684
0.10087018,0.20237559,0.18416364,0.0042236596,0.021045797,-0.13319866,0.2624456,0.06905576,0.061521042,-0.20343928
-0.17220552,-0.13811572,0.16931762,-0.5500532,-0.35146067,0.11159167,0.226365,-0.4481365,-0.28359023,0.08841123
0.20374367,0.2596372,0.18858533,-0.22916706,-0.28842315,0.08868483,0.14960809,-0.10193512,-0.299171,0.05566137
-0.25657395,-0.30892733,0.1709839,-0.33006597,-0.3138019,0.06122001,0.36743686,-0.3118129,-0.3371094,0.03699361
0.26026696,0.1927842,-0.157904,0.015105107,0.14324698,-0.12612978,-0.071664706,0.0019085949,0.12453875,-0.049038697
-0.16500264,-0.21496187,0.11326059,-0.2843337,-0.2016653,-0.09852216,0.21486126,-0.19163585,-0.26183996,0.07570316
0.29772356,0.27651635,-0.2892469,0.20811686,0.25818917,0.17243844,-0.104796946,0.32465062,0.12291067,0.3440138
-0.1576191,-0.100177534,0.004774698,-0.14858569,-0.11089935,-0.056860905,0.15720432,-0.16545074,-0.10932262,0.0725647
-0.24257675,-0.20699416,0.30780864,-0.34601402,-0.33724716,-0.012652052,0.24157932,-0.40063637,-0.2840744,0.14738256
-0.077246286,-0.045112446,0.13296457,-0.13192946,-0.07116348,-0.019224076,0.08830996,-0.017756037,-0.062393937,0.20151184
0.52757394,0.46282545,0.17310223,0.518696,0.37958986,0.08000829,0.17943245,0.5907793,0.34937036,-0.016321918
0.33976394,0.30028862,0.18690285,0.09425131,0.13719575,-0.352985,0.29064202,0.2220843,0.15456043,-0.30181015
0.54379696,0.5737929,-0.010842138,0.48292822,0.48524702,-0.24563202,0.07631112,0.527409,0.48119977,-0.31382164
0.0016527228,-0.031914935,0.09933735,-0.25586793,-0.18781814,0.112289,0.058295023,-0.17613864,-0.22000176,0.08763663
-0.05358002,-0.014038885,0.24696887,-0.12964346,-0.06378173,0.19175479,0.14383419,-0.06589645,-0.15108936,0.13205262
-0.24133134,-0.24749312,0.113331266,-0.42483458,-0.2642614,0.08069062,0.1283059,-0.36752427,-0.20577092,0.045704775
0.20187421,0.19640206,0.07449463,0.13731906,0.1564128,-0.07352546,-0.1032462,0.010840414,0.16636105,-0.14675096
0.45785233,0.49373484,-0.15537842,0.5452239,0.16776916,0.34079406,-0.14392965,0.63032836,0.22454543,0.24349907
-0.16167411,-0.13294996,0.18143232,-0.43861246,-0.35780352,0.19119588,0.25001273,-0.43500745,-0.34876692,0.08460016
-0.19562747,-0.15056764,0.21529055,-0.48181322,-0.37595916,0.1634852,0.19119473,-0.5142068,-0.38442296,0.053233884
0.5539281,0.57105213,-0.56015587,0.37798285,0.32191232,-0.298298,-0.48731136,0.3190847,0.34289065,-0.30485046
0.5538488,0.57545114,-0.16576031,0.5925524,0.33112913,-0.10378633,-0.13142157,0.50678873,0.39121294,-0.017117329
0.93084556,0.94843006,-0.28024706,0.82706285,0.6133588,-0.14145106,-0.29342943,0.7935817,0.62127143,-0.11605093
-0.028987326,0.028508024,0.07973855,-0.03055432,-0.07624404,-0.08922118,0.23098479,-0.072277285,-0.1506446,-0.21307124
0.35537186,0.3204161,0.052216224,0.18504125,0.023040235,-0.047180455,-0.05582655,0.18747759,0.032005012,0.002835794
0.17573583,0.19367623,-0.092641376,0.13155772,0.13939492,-0.33291435,-0.05290005,0.12649274,0.12457571,-0.1892011
0.6433694,0.5998088,0.10190431,0.53367853,0.48272422,-0.44362196,0.03668833,0.4882687,0.50681835,-0.36578295
0.24968004,0.25699744,-0.14605203,0.29970115,0.2556823,0.26248467,-0.24540932,0.24052863,0.0527611,0.25429982
-0.09503347,-0.12698221,0.27575013,-0.22971174,-0.25131005,0.2849362,0.26049274,-0.30330557,-0.20846036,0.25618035
0.89693594,0.8799651,-0.58271676,0.55290085,0.3910225,-0.3554004,-0.6024317,0.5312186,0.3480055,-0.40465802
0.22623633,0.18075302,-0.1255305,0.23355746,0.017634168,-0.079331174,-0.08467926,0.28970712,0.11971558,-0.12603682
0.0744803,0.12839063,0.073337324,-0.07124125,-0.1114425,0.12460085,0.13819583,-0.073948085,-0.09549135,0.080072954
0.49504793,0.61649436,-0.2583472,0.4449071,0.37726006,-0.31810856,-0.30794507,0.43387082,0.39493912,-0.3839964
-0.022066036,-0.04430048,0.14112893,-0.08628192,-0.2189758,0.102819905,0.04968236,-0.20025721,-0.21587329,0.23505269
0.26876,0.367272,0.19019847,0.031053117,-0.04122951,0.33562586,0.15602441,0.07640752,-0.07163643,0.34870237
-0.12560447,-0.09804461,0.35856116,-0.396668,-0.09155562,-0.07314678,0.27436906,-0.46880785,-0.14762,0.06750018
0.07070373,0.13122714,0.19123237,-0.07343913,-0.1855821,0.051792104,0.12173257,-0.083974786,-0.17468248,0.032168128
-0.17082685,-0.14441475,-0.18471536,-0.28745875,-0.47456783,0.088301204,-0.21462455,-0.34816483,-0.36881158,0.14424889
0.8607025,0.9163069,-0.9433561,1.0584035,0.9332887,-0.64727414,-1.0293717,1.1243918,0.9826084,-0.64730746
0.6439643,0.61305094,-0.33299065,0.35140756,0.19698745,-0.41266543,-0.40502402,0.32875514,0.16664246,-0.504677
0.1991873,0.3200513,0.18919078,0.002336946,-0.5177632,0.2301098,0.28972366,-0.14996806,-0.460248,0.363197
-0.19150078,-0.09665915,0.2331374,-0.15501243,-0.2101947,0.19078124,0.041058283,-0.22133838,-0.29637328,0.11278757
0.041127954,0.12701036,0.16081344,-0.20012958,-0.24444541,0.034384564,0.18671753,-0.14367221,-0.2612173,0.032867186
-0.11540862,-0.102699935,0.3411885,-0.36123627,-0.094338015,-0.023351463,0.36093006,-0.26206657,-0.12267469,-0.024248218
-0.019030362,0.050564706,-0.21687655,-0.03602236,-0.2786186,-0.084174715,-0.20816424,-0.08230584,-0.27561128,-0.18783785
0.18648756,0.25537783,0.25307187,0.0039910986,0.095775604,0.08299064,0.33107993,-0.068138555,0.115806125,0.12458847
-0.08990956,-0.072724655,0.20370947,-0.26471537,0.1145738,-0.19839388,0.26447064,-0.30453858,0.15935133,-0.16605087
0.6080498,0.6206614,-0.72012794,-0.38268736,0.6643415,-0.90782285,-0.7819329,-0.44586477,0.65058327,-0.93331844
0.06302258,0.0786839,0.16953526,-0.123416856,-0.30322057,0.14475416,0.14416812,-0.14034125,-0.19958946,0.16531037
0.5214332,0.5652307,0.07624008,0.052991524,0.19360419,0.17194667,0.18445538,0.020725055,0.10331311,0.19160126
0.8354404,0.8698393,-0.6608869,0.6506343,0.48725706,-0.55914575,-0.72361106,0.71421295,0.5043363,-0.51027805
-0.15431757,-0.090495676,0.24005364,-0.10423432,-0.14584042,0.21222344,0.22543833,-0.026517013,-0.21404852,0.109929815
0.05351821,0.05973022,0.011528117,-0.049075462,-0.52222747,0.09999579,0.041321367,-0.10636255,-0.44261986,0.13030978
0.5902415,0.5837798,-0.4093825,0.75830406,0.57030106,-0.32153636,-0.5091272,0.7614211,0.6513018,-0.38915083
0.36014688,0.32983106,-0.4211032,-0.18927117,0.25572282,0.11315199,-0.36082163,-0.24976598,0.31050956,0.12653051
-0.11762363,-0.06073953,0.40219846,-0.26906806,0.103834346,-0.06945521,0.3488472,-0.1550614,0.10569585,-0.14387333
