0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17
-0.0813187,-0.06119269,-0.23621899,-0.030784586,-0.04727575,-0.00359967,-0.12835778,0.0396136,-0.0834642,0.14630443,-0.11986736,-0.101816446,-0.14450872,-0.020089487,-0.12314489,0.10509031,-0.13347001,0.04679266
-0.030609872,-0.08712743,-0.17417869,-0.014452904,-0.06404761,0.030086473,-0.1320709,0.06809596,0.035545606,0.042050265,-0.19309585,-0.09917987,-0.07436066,0.18330283,-0.22479239,0.108130254,0.04801563,0.016900191
-0.055801816,-0.020192755,0.21245806,-0.02139757,0.052781146,-0.050423924,-0.03544434,0.02385572,0.044938363,0.044633936,-0.006920697,0.09310672,-0.22177808,0.003220609,-0.09717942,0.08775127,0.010638564,0.022296181
0.15763019,0.16778512,0.35368997,-0.23725945,0.13336909,0.14590013,0.17244823,-0.2809687,0.27650362,-0.10615557,0.3262702,-0.27866268,0.23611803,0.15322962,0.2529407,-0.2795742,0.21857992,-0.13159174
-0.058951713,-0.0821005,-0.2104593,-0.038030483,-0.00070002856,0.06808653,-0.1691455,0.08254471,0.004348678,-0.061659623,-0.16571896,-0.058930486,0.08635869,0.17890267,-0.21408227,0.09528617,-0.02288898,0.052408174
-0.030151354,-0.0022677665,-0.13190243,-0.08988576,-0.08773342,-0.15219525,-0.17498942,0.17942365,-0.1154118,0.18699506,-0.13455805,-0.054512873,-0.16958718,-0.10429324,-0.16012983,0.21968086,-0.19659123,0.16517209
0.17943826,0.16619453,-0.09059812,-0.048346493,-0.17533596,-0.07795022,-0.048535008,-0.494413,0.108052954,0.035943702,0.012744078,-0.09122889,-0.13864574,-0.09651955,-0.043593716,-0.48033997,0.14026971,0.02948621
-0.032961,-0.009970936,-0.18499863,-0.027506836,-0.06920241,0.0774542,-0.19058815,0.11606274,-0.006674125,0.004964117,-0.23849942,-0.039973937,0.01906514,0.095579125,-0.067434385,0.16082507,-0.0002673722,0.06591112
-0.0019338999,0.01710764,-0.16682121,0.00082148006,-0.10185497,0.04229975,-0.21883248,0.038957704,0.019552829,-0.06009118,-0.17988245,0.065367915,-0.09217705,0.08885218,-0.14673476,-0.022278171,0.05014775,-0.07922293
0.0050810357,0.03164055,-0.22384287,0.13933922,-0.11629335,-0.017065346,-0.22019313,0.04115176,0.07362695,-0.060977653,-0.26113725,0.17070638,0.010881216,0.12048966,-0.14365295,0.07382725,-0.05508038,-0.076931685
0.019702498,0.005582159,-0.13841185,0.016638786,0.15040164,0.25104722,-0.045830112,0.12343243,0.0361631,-0.03158838,-0.09605921,0.067834765,0.16004471,0.14515384,-0.09464454,0.12753147,-0.051913608,0.018862233
-0.04896777,-0.032600153,-0.1275224,-0.019594919,0.16138847,0.16523777,-0.15866736,0.16297364,-0.017271928,-0.07381011,-0.19134781,-0.07341798,0.076228,0.18307264,-0.15341316,0.16081151,0.019764557,0.006290532
-0.016613292,-0.021662379,-0.117804125,0.035735838,0.03444308,0.12946829,-0.14241417,0.048501126,-0.070991345,0.026185771,-0.11485796,-0.0001703145,0.044853657,0.1036909,-0.06395041,0.16043907,-0.04364195,0.109643415
-0.04934381,-0.022986252,-0.09682247,0.04588386,-0.01195582,0.09493246,-0.15632877,0.21521634,-0.004935867,-0.0049294,-0.22644489,0.017931022,0.06222756,0.071888,-0.1097459,0.063497156,-0.013959052,0.07746939
-0.07739966,-0.07314248,-0.22460435,-0.028536228,0.13212536,0.16014314,-0.2539703,0.059544127,0.01349762,0.15437144,-0.2083934,-0.068271466,0.04932652,0.1712565,-0.19014981,0.16792013,-0.039009046,0.036877632
0.045198392,-0.018570445,-0.20319875,-0.023608353,-0.07786037,0.06610786,-0.28035256,-0.05373418,0.012409313,-0.0032366677,-0.19141765,-0.07420858,-0.005749627,0.09701372,-0.12823951,0.054111484,0.023363832,-0.07249806
0.2222443,0.26182437,-0.15446779,0.09351272,-0.43473214,-0.2310552,-0.11301438,-0.38553053,0.17797557,-0.025085319,-0.14258535,0.070616506,-0.4227666,-0.24554513,-0.068208426,-0.36518905,0.10832338,0.082061626
-0.073176384,-0.056345366,-0.19424747,-0.04648867,0.07781551,0.10633386,-0.14331296,0.11062419,0.036214106,-0.019317191,-0.14993736,0.009643259,-0.039325997,0.076797016,-0.14560622,0.032192074,0.077924475,0.099437505
-0.05181513,0.024855474,-0.049627446,-0.09992962,-0.15937717,0.084524736,-0.055258017,-0.096754536,0.08390122,-0.07341236,-0.024155738,0.017657712,-0.059746377,0.14394318,-0.14070234,0.01804738,-0.0077266865,0.0061938744
-0.07961495,-0.058516584,-0.18004826,-0.034680165,0.088911906,0.1757358,-0.17168319,0.13560142,0.06844705,0.0035277246,-0.15647925,-0.051104452,0.08878882,0.16278759,-0.17828134,0.18500231,-0.018179521,0.027848033
-0.043394145,-0.07158583,-0.08569901,0.078096054,-0.013982769,0.04663441,-0.15112805,0.073365755,-0.081620954,0.08107494,-0.13169283,0.030313415,-0.16401282,-0.030274445,-0.10415605,-0.0030045023,-0.08214517,0.043301396
-0.028649166,0.00011629602,0.02497857,-0.043274004,-0.059342276,-0.017909545,-0.18772565,0.11476832,-0.01851165,0.15258627,-0.023287836,-0.024414945,0.016981058,0.054366168,-0.037355307,0.02263013,-0.05846788,0.18306701
0.061210126,0.0863496,-0.045443337,0.05277722,-0.16323929,-0.06334517,-0.21738632,0.15109146,-0.1491025,0.19400163,-0.060116682,0.062108926,-0.23137292,-0.00069835625,-0.1880663,0.04844033,-0.1398089,0.18475674
0.04558325,0.05365435,-0.013225836,0.099592656,-0.14484625,-0.096236356,-0.15086207,0.1713841,-0.13760392,0.12326812,-0.13401201,0.034924965,-0.11527574,-0.08186918,-0.1973017,0.053461768,-0.118869446,0.1466462
-0.07662412,-0.07382575,-0.20646761,-0.053290363,0.13799168,0.20648381,-0.10348031,0.1454904,-0.030236783,-0.02828103,-0.18914539,-0.026604729,0.13617046,0.21563224,-0.18880403,0.11640836,-0.031219415,-0.003797922
-0.0697596,-0.05466736,-0.174401,-0.06270901,-0.011618216,0.108639024,-0.21731529,0.08485264,-0.059903882,-0.06866233,-0.20881748,-0.096331574,-0.052946057,0.08404527,-0.102807656,0.13874157,-0.0133127095,0.12155488
-0.13541897,-0.1322638,0.043695312,0.21680942,-0.13565253,-0.1424428,-0.023532283,0.20882049,0.06956568,0.19883403,0.10890586,0.15108874,-0.031047745,-0.18153615,-0.048877668,0.22543354,0.14943331,0.19741873
-0.031692617,-0.04214918,-0.11681619,0.023576066,0.120003045,0.18904488,-0.01836948,0.14776134,-0.023021836,-0.023553213,-0.12047075,0.04118114,0.08047335,0.19927222,-0.005946005,0.15900406,-0.046004545,-0.053565323
-0.046264704,-0.047814474,-0.14835615,0.05837973,-0.09883967,-0.08592289,-0.11488437,0.17928593,-0.15092711,0.090141885,-0.09696589,0.016305197,0.00031257057,-0.062618025,-0.13531618,0.07098896,-0.05011072,0.031986006
0.110883825,0.05669037,-0.068245,0.03685243,0.03427593,0.078404605,-0.002231419,0.10656659,-0.00037724353,-0.020312393,0.13656314,0.005654069,-0.10202784,-0.0138915,0.0364367,0.07195092,0.01849075,0.08220684
-0.005883256,-0.031947494,-0.06375142,0.07809579,-0.06471286,-0.029088184,-0.09249071,0.043677136,-0.08944231,0.0763621,-0.06608045,0.16403994,-0.14352079,-0.04056145,-0.037665304,0.067530185,-0.07056076,0.12762377
0.042881038,0.12503004,-0.20248733,0.08213019,-0.028082708,0.079143815,-0.18476409,-0.23093878,0.20981474,-0.023835057,-0.17728145,0.101656,0.08088552,0.09896631,-0.24851668,-0.21197261,0.18140095,-0.0014931096
0.08035041,0.15614678,-0.036250338,0.103892826,0.009359515,0.0603145,-0.0874944,-0.1949279,0.17356317,-0.12034306,-0.09672486,0.005019947,0.040756304,0.084305145,-0.12927176,-0.20234317,0.1514842,-0.1302929
0.6910523,0.71845746,-0.54296094,-0.60738647,0.029128615,0.5447296,0.16419245,-0.49100527,-0.5119791,-0.5369234,-0.4082444,-0.58895415,-0.012165711,0.5153245,0.083184436,-0.5831289,-0.37109926,-0.60702246
-0.005373414,0.0068155034,-0.10758417,0.094516926,-0.17001796,0.031128362,-0.12633806,0.18441801,0.014120254,0.0034284187,-0.15549318,0.12523223,-0.044359684,0.1554395,-0.16232288,0.10886536,0.094955936,-0.021526508
-0.0021440063,0.02269072,-0.16252871,0.0072930143,0.008525278,0.16703553,-0.06344152,-0.03795658,0.058730554,0.022620773,-0.052477993,-0.01669348,0.06895623,0.11268448,-0.08990121,-0.008416463,-0.014773243,0.030256081
0.018442627,-0.0098112365,-0.19045195,-0.112651795,0.095666096,0.15417132,-0.15551329,-0.031040756,0.011962166,-0.174821,-0.09704712,0.017484806,0.10029658,0.119639345,-0.12413334,0.013207602,0.119814806,-0.10549007
-0.013991004,0.010958435,-0.057229776,0.005741883,0.09582842,0.09396064,-0.22482145,-0.064977825,0.08958712,-0.124786645,-0.17995706,-0.13662948,0.062906235,0.2893952,-0.06609468,-0.14920008,0.17502257,-0.20680067
0.16376722,0.15831393,-0.7797829,-0.4605077,-0.03567054,-0.34569833,0.302636,0.18026039,-0.32446492,-0.5497936,-0.65542346,-0.4872752,0.057022996,-0.43904522,0.41285866,0.28783998,-0.40124142,-0.57343423
0.39124188,0.36247042,-0.44068044,-0.44616485,-0.1248274,0.38463038,-0.15554504,-0.2091824,-0.35757604,-0.37505785,-0.43408316,-0.35502642,-0.047073368,0.37968898,0.032903545,-0.314262,-0.35228673,-0.35728103
-0.0068847407,0.02054907,-0.19059591,-0.10763488,0.089285456,0.15604536,-0.18884745,-0.09362442,0.087110415,-0.041597754,-0.102568425,-0.03490539,0.08474935,0.10062894,-0.2061372,-0.08198527,0.09857247,-0.13175292
-0.012486185,-0.00010376566,-0.044840634,-0.0059293257,0.11010576,0.13982171,-0.06711824,-0.01947487,0.023012813,-0.015374754,-0.06778287,0.023350667,0.07562811,0.15407221,-0.05187059,-0.009883343,0.01329838,0.014919857
-0.060899895,-0.057059787,-0.13188995,-0.05694976,-0.09007537,0.017805176,-0.233064,0.092644,-0.057202555,0.05141452,-0.2013123,-0.08797078,-0.02717193,0.19195299,-0.18176652,0.08482571,-0.005978094,-0.0029334528
-0.10709409,-0.06964587,-0.22283258,-0.08472806,0.04955402,0.09000041,-0.2922585,0.039793532,-0.01039839,0.010948892,-0.14363702,-0.01932123,0.019454071,0.13475668,-0.17251839,0.1399293,0.0057767984,-0.020509422
-0.011847481,0.0033208495,-0.07853492,0.08398625,0.100413054,0.091033466,-0.13834138,-0.013280396,0.0006608805,0.031232247,-0.13528086,0.03901992,0.103933364,0.13280815,-0.11713895,0.0583297,0.033079024,0.0064091496
-0.07927258,-0.06851651,-0.2606989,0.022985034,0.026183963,0.10559576,-0.2767488,-0.028104374,0.0136704985,0.15338367,-0.17318437,0.14720492,-0.1271324,0.061689913,-0.32390276,-0.020677585,0.0929095,0.015992776
-0.09221676,-0.10633667,-0.09048475,0.09580814,-0.105230995,0.056364313,-0.06268026,0.07311875,0.14241756,0.07655769,-0.14674905,0.084646985,-0.18042251,0.19566077,-0.057712447,0.11430682,0.032075465,-0.040247004
-0.0045803688,-0.009840188,-0.175117,0.028518315,-0.028045505,0.11296515,-0.14754465,-0.038083214,0.069069475,-0.03347068,-0.13407746,0.046890803,-0.1310999,0.169299,-0.16508953,-0.0651989,-0.02171061,0.09857922
-0.17403892,-0.13483118,0.07048957,0.16030122,0.007883966,-0.15843573,-0.04376895,0.14727864,0.12239174,0.17957479,0.09062389,0.14181902,-0.090575404,-0.14091167,-0.05667633,0.19618084,0.09095961,0.21883649
0.33852947,0.31165928,-0.6591965,-0.41124296,-0.25898015,0.29935053,-0.2959247,-0.17257401,-0.38895246,-0.1915193,-0.58632255,-0.42420006,-0.26047474,0.29004562,-0.20247789,-0.14881401,-0.42633817,-0.3412793
-0.062477164,-0.047165472,-0.2128082,0.008577036,-0.009142259,0.14676185,-0.20526576,0.11141447,0.008334952,-0.023369512,-0.14951979,-0.021173025,0.0020233726,0.080321945,-0.20443355,0.059191372,0.07161345,0.056624256
-0.030491322,-0.07578656,-0.14138171,-0.068669595,0.08610668,0.19736274,-0.1885269,0.13268769,0.10716142,-0.014454678,-0.21212773,-0.07717547,0.048572265,0.16988431,-0.16394773,0.104017854,-0.0629183,0.01342361
-0.055146277,-0.056039147,-0.14723344,-0.035971936,-0.14400484,-0.12375058,-0.10183729,0.19707164,-0.12548469,0.1593444,-0.120332696,0.003721301,-0.11948129,-0.10547026,0.018156668,0.084960625,-0.14544976,-0.0022709295
0.15690543,0.17411481,-0.058687337,0.032071237,0.066463515,0.13781278,0.054209016,-0.086628675,-0.027928697,0.00047741973,-0.19816421,0.064943604,0.012655841,0.1014741,0.0631343,-0.13300064,-0.21862036,-0.10554195
0.28971115,0.3473815,-0.0052895807,0.35315093,0.25018808,0.14264849,0.2611421,-0.19053765,-0.30560583,-0.19665033,0.04293341,0.34605914,0.3028596,0.07366815,0.23180653,-0.32311293,-0.31681684,-0.2732645
0.17213926,0.20591642,-0.07908675,-0.28562376,0.025133045,0.2489619,0.0827091,-0.23822789,-0.1543928,-0.31960276,-0.28624758,-0.19313309,0.13501936,0.25858244,0.10398161,-0.2900264,-0.15243037,-0.15790035
0.14846085,0.23742902,-0.07806757,-0.11980358,0.10409357,0.1906234,0.13439584,-0.16932207,-0.2185007,-0.105950624,-0.14552422,-0.20995216,0.09041534,0.2118638,0.02705168,-0.20047948,-0.19361487,-0.10228417
0.23811768,0.21241689,-0.14733769,-0.29811838,-0.022358695,0.13134599,-0.08372109,-0.10178422,-0.25755143,-0.04931704,-0.304258,-0.1858191,-0.089913845,0.21215342,0.006549719,-0.1605478,-0.09712042,-0.1967143
0.009669681,0.03522854,0.047822446,0.23865667,0.061802868,-0.013266298,-0.04896159,-0.07411263,-0.062468793,-0.010678002,0.12704305,0.16417865,0.12016676,-0.16847876,0.1319114,-0.08840656,-0.08279597,0.02682086
0.12196587,0.12933789,0.024603538,-0.04103713,0.031160153,0.16111733,0.04364262,-0.16342898,-0.082092635,-0.15266038,-0.06855638,-0.096870944,-0.0457703,0.14318351,0.114722244,-0.15483195,-0.098727465,-0.18831433
0.56113493,0.6003503,-0.4211232,-0.40841085,0.064391464,0.5115603,0.15600781,-0.41666222,-0.2684127,-0.5083849,-0.39772776,-0.42949352,-0.06662424,0.45808387,-0.005668849,-0.4998182,-0.31242058,-0.51398826
0.104764566,0.06287293,-0.034610968,-0.080382735,-0.024298184,0.16046035,0.10157841,-0.09314448,0.0014565117,-0.06991276,-0.039469544,-0.08036847,-0.04763219,-0.042067826,-0.04705201,0.06303486,0.0023509667,0.04960961
0.18347242,0.13029914,-0.027896384,-0.07338505,0.22546937,0.074510284,-0.0530554,-0.11995204,-0.025960699,-0.029350553,0.025673991,-0.16362758,-0.046894476,0.058825135,-0.021113204,-0.11520708,0.070585124,-0.06842728
0.45257536,0.40785468,-0.4122572,-0.4310458,0.046159852,0.4717756,-0.02332843,-0.32657135,-0.4812234,-0.3728238,-0.36095592,-0.34546328,0.040382262,0.4164748,0.058957268,-0.33057648,-0.31067213,-0.45501938
0.31333473,0.24861085,-0.16655962,-0.26352733,0.05816285,0.21801394,0.102573276,-0.25113612,-0.07070592,-0.32243657,-0.13714926,-0.23521835,0.11315881,0.2713138,0.10540039,-0.16448417,-0.12681656,-0.25319153
0.18605019,0.18828598,-0.17237328,-0.24168582,0.061023273,0.20325449,0.007058725,-0.15157042,-0.10924038,-0.17129628,-0.16653994,-0.1603685,-0.020273594,0.097634695,0.05998559,-0.15319753,-0.041957468,-0.1520677
-0.10585754,0.025398448,0.01534209,0.050609358,-0.0636983,-0.10351044,-0.048973177,0.02543864,0.12986249,0.045669172,0.069785304,0.09223172,-0.17995934,-0.03586334,-0.10557901,0.033100955,0.048528958,0.0071736826
0.25385094,0.23668785,-0.13605475,-0.16104281,0.01525388,0.1276408,0.06825823,-0.17994861,-0.08372598,-0.21709856,-0.025697928,-0.043238975,-0.061495624,-0.01000438,0.04413172,-0.10322758,-0.07327326,-0.20694114
-0.09901979,-0.07791083,0.10186214,0.06106705,-0.10154177,-0.19549151,-0.098920345,0.15637372,0.10497172,0.17232883,0.053708244,0.20561923,-0.018374873,-0.17039406,0.020575307,0.16994208,0.08147889,0.16382165
0.53325385,0.5060574,-0.387987,-0.39567375,-0.044729948,0.39041436,0.030634522,-0.33627453,-0.261157,-0.4169007,-0.44193318,-0.33698303,-0.15044004,0.48523346,-0.016844634,-0.36773413,-0.310966,-0.462944
0.30824724,0.3685883,0.20346361,0.3342113,0.24356611,0.06415875,0.2659067,-0.31037706,-0.15654205,-0.20924613,0.26838794,0.33556467,0.39574298,0.23797974,0.31080973,-0.30269215,-0.37088203,-0.27793077
0.38444185,0.43270522,0.017845944,0.27141523,0.24187331,0.16821332,0.21644993,-0.3150786,-0.37162292,-0.27065015,-0.00021819804,0.28694066,0.3131193,0.14285345,0.28973427,-0.31792253,-0.387062,-0.30403873
-0.17734103,-0.16317241,0.050170098,0.06931259,-0.015176342,-0.15731639,-0.08246968,0.2267016,0.0879238,0.2314685,0.031913206,0.07068119,-0.11840086,-0.1681038,-0.13331594,0.15584275,0.07453181,0.24374703
-0.13890913,-0.15126458,0.012728582,-0.10839287,-0.105993405,-0.1721237,-0.11732704,0.22412618,0.08027759,0.14438559,-0.14844115,-0.01515666,-0.13495888,-0.044792574,-0.09634369,0.106216274,0.18721499,0.08666412
0.020897636,0.018138714,-0.030906267,0.056300554,-0.18961346,0.053387724,-0.06657044,0.03209978,-0.007269059,-0.07514493,-0.022901174,-0.07348455,-0.0046957,-0.0143094165,0.05696005,-0.01780115,0.006703059,-0.10901707
0.2832162,0.26971838,0.124708146,0.17320454,0.24283272,0.16599917,0.14788675,-0.24073635,-0.28301662,-0.19416137,0.045790393,0.31049725,0.34634152,0.1195069,0.23737162,-0.27937338,-0.3786552,-0.24893904
-0.091231614,-0.15345994,0.069690585,0.055698924,-0.13277818,-0.06773514,-0.07439564,0.17378086,0.09988429,0.21322425,0.020553919,0.052797172,0.04328536,-0.110280946,-0.057309803,0.056336846,0.11139106,0.12550789
0.20067851,0.1640986,-0.09439684,-0.20589383,-0.05475693,0.17175035,-0.073865265,-0.14300798,-0.15942319,-0.16087857,-0.31650585,-0.10203466,-0.1495269,0.07434038,-0.1418138,-0.0051457575,0.0168112,-0.08601346
-0.003964552,0.0012504264,-0.040095337,0.056762453,-0.09530933,-0.08297435,-0.013791794,-0.03319936,0.07172367,-0.017901544,-0.082454234,0.009151881,-0.10195418,-0.05811741,-0.08072235,0.05755056,0.06448771,-0.034804866
0.36768445,0.40705392,-0.3404273,-0.2561075,-0.18030012,0.22725138,-0.110583365,-0.23470414,-0.24666454,-0.34008318,-0.35661104,-0.3709887,0.018013362,0.28739133,-0.012581212,-0.23274574,-0.34791598,-0.30838385
-0.1586875,-0.16278079,0.15062445,0.2111962,-0.18520959,-0.06688291,-0.02770974,0.1767266,0.06043281,0.09466578,0.08507225,0.12241436,-0.017910302,-0.12374704,-0.09351027,0.086932875,0.09942338,0.098374546
0.35620466,0.42082185,-0.5165538,-0.43451223,-0.22049692,0.24464235,-0.18000112,-0.23746589,-0.3138067,-0.38720685,-0.47491306,-0.4060668,-0.1949241,0.32752994,-0.11106655,-0.33034515,-0.2671188,-0.39132026
-0.1133887,-0.1623074,-0.026653096,0.14075369,-0.08550242,-0.14928597,-0.06117449,0.23158331,0.07177624,0.20836549,0.13634557,0.12425775,-0.07096999,-0.16195251,-0.12712775,0.07522976,0.14613445,0.059721515
0.41165912,0.40341595,-0.3389221,-0.27949762,-0.03084169,0.31769988,0.13183948,-0.34073842,-0.2347629,-0.45572788,-0.31502253,-0.44341636,-0.0017097335,0.4029135,0.034967322,-0.4046231,-0.30053806,-0.43171567
-0.18088724,-0.11895566,0.024367979,0.16357346,-0.12150777,-0.3360293,-0.17295998,0.28242505,0.1030378,0.20263721,0.009743172,0.09781674,-0.10502295,-0.2687709,-0.24619271,0.18472277,0.13756943,0.20812254
0.037601113,0.001610366,0.15353212,-0.09349588,0.03183691,0.003081135,0.034326293,0.013896263,-0.11948953,-0.005302511,0.03327903,0.029013202,0.119454615,-0.030875634,0.062759,-0.07176183,0.035742536,-0.0299921
0.46390793,0.53244585,0.1762628,0.29671043,0.3774151,0.23487625,0.37595764,-0.44931382,-0.24827498,-0.2837057,0.24626991,0.23985612,0.3719247,0.11463879,0.551704,-0.38775143,-0.337158,-0.3604795
0.0453954,0.026840292,0.027429981,-0.08633792,-0.16753092,0.06628807,0.049738117,-0.06781787,0.007761466,-0.096368186,0.09039162,0.052008964,0.077652924,0.042720173,0.032503977,-0.06475393,0.17273663,-0.07106115
0.2321957,0.24936475,-0.24625286,-0.29173473,0.1884392,0.28310758,0.10286379,-0.22061779,-0.2044273,-0.13358305,-0.11343014,-0.20701355,0.046312306,0.22641474,0.08242682,-0.2235519,-0.117074125,-0.25584006
0.1362122,0.107684076,0.018163364,-0.24490665,0.051965646,0.1416619,-0.03329306,-0.14693019,0.05572378,-0.032087512,0.016355915,-0.08220503,0.08819163,0.10509243,0.16146958,-0.03201519,0.066574454,-0.037453603
0.16071363,0.18753998,0.09117107,0.040413283,0.12810044,0.20624855,0.11732655,-0.25947866,-0.15551126,-0.15844996,-0.025749167,0.039689466,0.075348,0.12673143,0.07059737,-0.20405513,-0.09971696,-0.20070311
0.54613304,0.49712995,-0.39750394,-0.48908228,-0.015504202,0.46118057,0.10957736,-0.45930427,-0.2632758,-0.4842913,-0.4204068,-0.4565758,0.07652362,0.38776147,0.0053108972,-0.35314682,-0.353164,-0.37838998
0.12845811,0.10030524,-0.17638871,-0.20646666,-0.10422863,0.08478699,-0.18330696,-0.06986039,-0.16175778,-0.0572689,-0.34922883,-0.16994558,-0.008629593,-0.037728038,-0.119001195,-0.13259292,-0.18102704,-0.17127916
