0,1,2,3,4,5,6,7,8,9
-0.0083642,-0.024283897,-0.10585962,0.1290971,0.15800183,0.10224786,0.03069416,0.19710429,0.19124234,0.044627782
-0.01617434,0.05693872,0.05088882,0.17329627,0.17826729,-0.054751918,0.082980625,0.15235882,0.19573018,-0.04277751
0.023195254,0.059577256,0.063935,0.20246074,0.2336394,-0.06294048,0.13363211,0.16483846,0.22736003,-0.012061094
-0.05635984,-0.027314976,-0.11692182,0.22361599,0.019841617,0.13216455,-0.12744334,0.1862797,0.019591872,0.11602906
-0.050251786,-0.07460767,-0.06388658,0.3242345,0.1246846,0.06468061,-0.09556436,0.28622073,0.092630625,0.0062967734
-0.026990952,-0.021227643,-0.16706258,0.11062875,0.06100279,0.06699671,-0.06639248,0.15810183,0.09374425,0.005888086
-0.036259025,-0.023433192,0.0025087548,0.19276327,0.062023178,0.025191858,0.00019489543,0.18542883,0.085741624,-0.01248997
-0.06167531,-0.07319692,-0.12929952,0.23575906,0.16666147,0.04504917,-0.11297099,0.28465423,0.2110063,0.06657954
-0.019076835,0.0031678998,-0.058989342,0.1019472,0.12567116,0.051231872,-0.011434488,0.2200399,0.15059428,-0.015042889
0.22180559,0.21592745,0.3557061,0.10248073,0.3404756,-0.41202238,0.27390382,0.096727155,0.423814,-0.39236397
-0.0564781,-0.08036639,-0.0110455,0.17066117,0.06331974,0.07290801,-0.12409083,0.22634237,0.104314595,0.0005560002
-0.049703486,-0.009647011,-0.03036255,0.050261162,0.18357497,-0.13841645,-0.055855144,0.0081961155,0.075692214,0.024536433
-0.07456393,-0.052829057,-0.089826025,0.24348308,0.12291426,0.058178645,-0.07016733,0.28237742,0.16338225,0.0611479
-0.11185596,-0.07078988,0.16358243,0.24815226,-0.012188192,0.2659225,0.19148448,0.1486257,0.11747933,0.117126495
-0.0049989372,-0.021978276,0.15999453,0.14642704,0.033300404,0.09491245,-0.0057769734,0.1507643,0.15056284,0.012738432
0.053752046,0.052752122,0.17438416,0.22054467,0.22664009,0.21169975,0.120988704,0.13733412,0.087571405,0.24573597
-0.0003192941,0.0702652,0.09356716,0.21546015,0.18266039,0.21414274,0.14619367,0.19779423,0.19407184,0.22951312
-0.0860649,-0.066573165,-0.23592542,0.33161783,0.15139095,0.053397726,-0.20377435,0.33262727,0.07730207,0.09606828
-0.04733685,-0.07117861,-0.012852209,0.25897163,0.10358802,0.06718675,-0.11908463,0.24444555,0.13880378,0.056008063
-0.16948643,-0.24047515,0.093870446,0.2081902,0.29153582,-0.008721886,0.17736892,0.2270472,0.23128305,-0.0059593944
-0.03524866,-0.049796946,-0.14690365,0.24092491,-0.08471441,0.0035516615,-0.22034788,0.2606402,-0.028871555,0.037469372
-0.004081735,-0.034780893,0.12538019,0.17197077,0.095853314,0.166261,0.045573685,0.13683678,0.088053025,0.19417052
0.0388224,0.09591897,0.051481683,0.08717699,0.02444683,0.10725325,-0.07756409,0.05528635,-0.08205983,0.10379987
-0.0499164,-0.0016350419,0.16659817,0.082759984,0.007571457,0.1426338,0.08571151,0.13107997,0.048766173,0.12500238
0.09268575,0.073648445,-0.084570505,0.20909785,0.27904296,-0.26101524,-0.03822182,0.222251,0.24704534,-0.315998
0.115831144,0.075033076,-0.10660253,0.09584507,0.2286755,-0.33277857,-0.122220404,0.094745465,0.085211515,-0.21177663
0.7061508,0.7550979,-0.3485672,-0.44684303,-0.55694634,-0.02763812,-0.28887075,-0.6420529,-0.7445819,0.011224905
0.015235904,-0.047228333,0.17104866,0.19979881,0.18007353,-0.22098812,0.10081643,0.15853767,0.1306706,-0.082171254
-0.00012269376,0.03467748,-0.022286037,0.045370415,0.09087595,-0.08603289,0.00039054753,0.056399114,0.11527501,-0.05555618
0.0024347024,-0.0015794816,-0.13860944,0.14814238,0.12297665,-0.09769843,-0.12327813,0.15765353,0.12057863,0.009243459
0.011702602,-0.006507236,-0.25745723,0.079064846,0.19029431,-0.09423881,-0.19632456,0.08613793,0.21728201,-0.20843634
0.20733303,0.2478474,0.49205676,-0.4306504,-0.38021275,0.46790823,0.48443595,-0.51289487,-0.41355243,0.5246945
0.4419223,0.34269792,-0.2581729,-0.23028205,-0.3449983,0.2117494,-0.1388005,-0.24842753,-0.28674296,0.07564228
-0.03772824,0.034424853,-0.16041212,0.19548093,0.21818067,-0.044102147,-0.15726565,0.112852775,0.26526085,-0.1448931
-0.019271819,0.023980917,-0.18512924,0.10898317,0.09069063,-0.030473022,-0.10230074,-0.012460609,-0.05227479,-0.08039326
-0.10143789,-0.0472515,-0.16218263,0.27538052,0.14680377,0.04073824,-0.058043957,0.25503135,0.09049243,0.072652794
-0.09281611,-0.047701158,-0.15632048,0.2045856,0.1218367,0.07451573,-0.12147985,0.26259983,0.16788143,0.05011367
-0.009675763,0.0069580674,0.01276609,0.11565265,0.10715423,0.0026516193,-0.10277053,0.124681555,0.15185493,-0.03300371
-0.089951225,-0.11594248,-0.013323357,0.29805824,0.3270987,-0.05131766,-0.023230217,0.3133265,0.31323966,0.026417254
-0.062039636,-0.07983963,-0.15675192,0.106247865,0.12889378,-0.21052799,-0.074443445,0.13568638,0.13281003,-0.19362865
0.076269746,0.027487483,-0.043702338,0.20707098,0.16264398,-0.16553496,-0.104469635,0.1719137,0.16727418,-0.1419817
-0.22991794,-0.21422592,0.17335255,0.22633386,0.25662643,0.050934758,0.17907436,0.102382034,0.16108006,0.01630862
0.30856675,0.26359206,-0.009228501,-0.0527149,-0.22807984,0.3267968,0.101255454,-0.05370342,-0.27714956,0.37375373
-0.0633165,-0.058064997,-0.061883494,0.2348655,0.11857218,0.08015796,-0.13742252,0.29514685,-0.017363315,0.059644952
-0.035974078,-0.0038838938,-0.056165874,0.13067141,0.054149088,0.010265069,-0.14928909,0.13768612,0.050446875,-0.013283412
-0.008700702,-0.045920115,0.21447858,0.07909561,0.08122168,0.18698832,0.13577443,0.15363772,0.18935198,0.1034519
0.2214418,0.120982885,0.036705047,-0.08271536,-0.118126966,-0.050931137,0.054137353,-0.050289035,-0.06472875,-0.015199142
0.35433078,0.3521713,-0.293122,-0.18108001,-0.20216487,-0.17407459,-0.23561913,-0.20810154,-0.17466983,-0.14825846
0.23326045,0.2084734,-0.065378234,-0.24146917,-0.21541895,0.16450475,-0.15341471,-0.1655131,-0.23691553,-0.12411782
0.17858802,0.17989025,0.10590391,-0.13650578,-0.13897549,0.0844797,-0.039778173,-0.18008493,-0.21830015,-0.17188038
0.19211406,0.18172127,0.07628374,-0.15871547,-0.22193842,0.10023187,-0.022029808,-0.1600385,-0.21353953,0.07754959
0.07682033,0.04153497,-0.059749305,0.06593143,0.07372733,0.040057786,-0.04506461,0.0059386827,7.844437e-05,0.055942092
0.21381831,0.19988023,-0.115586095,-0.19105832,-0.09261674,0.15041544,-0.07167144,-0.20022722,-0.23098154,0.035203867
0.6020959,0.5808549,-0.14002241,-0.40930414,-0.47909078,0.10673104,-0.2657585,-0.48118898,-0.5280204,0.023662498
0.026375145,-0.02353685,0.14710423,-0.01390364,0.025773127,-0.03134658,0.008365523,0.053371448,0.019900916,-0.09419176
0.21079159,0.12795177,0.06994262,-0.11068477,-0.12791726,-0.023680033,-0.0011412698,0.010724676,-0.10174903,-0.1586502
0.5146896,0.45481747,-0.24909231,-0.3392996,-0.48839808,0.02935829,-0.19188505,-0.4127076,-0.50913024,0.119384654
0.28544542,0.26320678,-0.25741166,-0.26476943,-0.3698495,-0.15962355,-0.1352038,-0.19991374,-0.24127023,-0.07245604
0.18731368,0.24230608,-0.19006617,-0.3186574,-0.26850325,0.018736351,-0.16835645,-0.09636602,-0.18707149,0.046934616
-0.017549092,-0.07861444,0.0072518396,0.0768518,0.14421017,-0.0011429529,0.12723905,0.05670107,0.23618908,0.050810914
0.23108952,0.24038735,-0.10032621,-0.17262924,-0.14125103,-0.08905914,-0.10896149,-0.15829025,-0.20405453,-0.1625184
-0.21180014,-0.18147,0.17402318,0.29997247,0.3604563,-0.0012174856,0.14565863,0.2967206,0.258587,0.030348709
0.49660602,0.5415319,-0.16024378,-0.38155523,-0.55689114,0.072600454,-0.26544285,-0.4388975,-0.5303545,-0.0011478501
0.43344262,0.4623554,-0.279188,-0.20764297,-0.23535575,-0.19019528,-0.3388458,-0.28429547,-0.23644872,-0.21873495
0.50143105,0.46122786,-0.2899141,-0.17031819,-0.28290093,-0.11133352,-0.29970342,-0.2685604,-0.39356726,-0.17946216
-0.14278495,-0.23560293,0.15280274,0.25420246,0.27258906,-0.07686546,0.07601246,0.22604625,0.36495876,-0.09736139
-0.12890777,-0.16937417,0.14095642,0.26978981,0.30330962,0.021233063,0.25727886,0.3039506,0.2824935,0.18499093
0.083849244,0.06950692,-0.029337328,-0.08380504,-0.05979778,-0.038867924,0.036562067,-0.10181695,-0.059214197,0.121226996
0.28052247,0.3492536,-0.26682568,-0.19367121,-0.18909056,-0.12278394,-0.35095033,-0.18412705,-0.21831912,-0.045033988
-0.16809358,-0.10782996,-0.04611356,0.08017068,0.11630502,-0.08159717,0.15890142,0.19638118,0.21875617,0.010377197
0.22935416,0.19862196,-0.039845098,-0.14693947,-0.22627681,0.1558994,-0.09044355,-0.13134848,-0.2632996,0.09730035
-0.040014595,-0.063065045,0.06821482,0.0639911,0.076568164,0.06483021,0.0448674,0.09401224,0.05970098,0.068209276
0.460793,0.44968212,-0.06884314,-0.32499024,-0.4251448,0.20429105,-0.17786147,-0.39678383,-0.36319375,0.1352904
-0.22696039,-0.16523929,0.27903676,0.21850233,0.19266938,0.084186725,0.16403095,0.18258302,0.17928872,0.06409984
0.35245273,0.43807068,-0.16441071,-0.2061577,-0.25055352,-0.05385274,-0.18315215,-0.26196387,-0.37295753,0.05725402
-0.26147476,-0.26151502,0.15612604,0.2121307,0.2562167,-0.12643442,0.19721973,0.2395071,0.25409308,-0.029288901
0.42692688,0.4745363,-0.2523578,-0.49468553,-0.43004707,-0.020175971,-0.29460308,-0.44033918,-0.4860323,0.00491586
-0.16784686,-0.18424372,0.26090243,0.30059955,0.45969084,0.08477293,0.21769626,0.24955669,0.26538578,0.049217846
-0.024570988,0.015183622,0.025723273,-0.071454376,0.056066126,0.014129932,-0.019918056,-0.011119668,0.08635245,-0.016857438
0.5404489,0.59109044,-0.3393234,-0.35999814,-0.34728336,-0.24684057,-0.39131492,-0.4002349,-0.33698732,-0.2208787
0.0029556276,0.047434095,-0.11543308,-0.034016892,-0.024757579,0.011987458,-0.07732267,0.01291441,-0.04270752,0.017881906
0.3335867,0.2722106,-0.13507642,-0.36246774,-0.33477435,-0.055655263,0.005307952,-0.10539146,-0.26143676,-0.12707171
0.12351806,0.12910967,-0.08688818,-0.05891278,-0.019082827,-0.054666832,-0.04841799,-0.10921037,0.05548623,-0.09399887
0.16698599,0.26333123,-0.22521137,-0.12484935,-0.086437255,-0.119314834,-0.21433738,-0.046705395,-0.19929111,-0.0847804
0.5536486,0.5938447,-0.13826439,-0.32049477,-0.37546206,0.06844099,-0.3138723,-0.50473744,-0.45190778,0.13575982
0.08249924,0.13071448,0.06298365,-0.0682857,-0.057233687,0.26989183,-0.07043086,-0.016826075,-0.005728903,0.15110473
-0.23054469,-0.22361122,0.17673346,0.28353503,0.28326625,0.13260962,0.15491162,0.26934236,0.29364336,-0.07786044
0.35198644,0.34785923,-0.064866506,-0.2492825,-0.37732306,-0.08205756,-0.17572993,-0.29593846,-0.25069514,-0.0624989
0.38952744,0.44887704,-0.10366849,-0.3874749,-0.4293479,-0.040325377,-0.123743154,-0.3224238,-0.39625952,-0.077635765
0.67008936,0.6812978,-0.2581917,-0.49479458,-0.5717122,0.031990796,-0.33745804,-0.6072434,-0.66497207,-0.02607541
0.633591,0.5885208,-0.2991395,-0.52370507,-0.5816726,-0.07771849,-0.26495475,-0.5556695,-0.5653469,-0.051313274
0.6274759,0.5570283,-0.30453658,-0.39228028,-0.4850855,0.03353987,-0.20901269,-0.45134106,-0.49304682,0.06294062
0.6889949,0.6947902,-0.51897854,-0.49791336,-0.5557504,-0.14833587,-0.45916075,-0.46408617,-0.53500843,-0.11675326
-0.23691775,-0.29975113,0.17973305,0.28303242,0.30222997,0.1227681,0.13098913,0.2126595,0.26925364,0.01232715
0.57908136,0.5851125,-0.2839414,-0.2898516,-0.36418056,0.06672644,-0.3800628,-0.5099106,-0.6027236,0.06784756
0.25257802,0.27808875,-0.18973133,-0.23608202,-0.12863964,-0.0965432,-0.1968652,-0.14103052,-0.116184294,0.036160305
0.17105322,0.13914597,0.03501288,-0.013922158,0.0084078545,-0.0062151453,-0.06466325,-0.046095688,-0.19712687,0.04617846
0.31422877,0.30327746,-0.03116636,-0.17015797,-0.30586612,-0.17981575,-0.0044104657,-0.2566337,-0.29139107,-0.13637559
-0.0016675778,0.030540632,0.020223198,0.0031416982,0.009750891,0.08940534,0.08497164,0.021339688,-0.0351186,-0.043701217
0.42283773,0.4286237,-0.12210854,-0.34671408,-0.3246668,-0.10514642,-0.23164329,-0.28775582,-0.41227713,-0.2586219
0.4533625,0.47441563,-0.19041783,-0.41044345,-0.5546061,-0.17359938,-0.031002913,-0.3798156,-0.4289657,-0.093076095
0.4424872,0.4795939,-0.037145413,-0.3434417,-0.4141079,0.1283865,-0.009528078,-0.409368,-0.4012049,0.122510836
0.5119195,0.49615598,-0.23512486,-0.3694599,-0.50338435,-0.024632948,-0.39917165,-0.5102426,-0.49479058,-0.028963568
0.3862164,0.3628882,-0.1689903,-0.29992697,-0.3468856,0.06519473,-0.2793618,-0.39321077,-0.31077114,-0.114345066
0.2815291,0.3022586,-0.19967568,-0.32807827,-0.34600207,0.03333702,-0.14345519,-0.25032014,-0.36748827,0.062193003
-0.20531838,-0.22619067,0.104234904,0.27783746,0.23696743,0.09118437,0.114191175,0.13496773,0.2284591,0.27063936
-0.2342368,-0.14888671,0.207563,0.24401765,0.24424808,0.0021504494,0.14312601,0.19129473,0.24239266,-0.06924804
0.56836957,0.49741465,-0.22911635,-0.33562922,-0.5321114,-0.17841484,-0.1839963,-0.40305737,-0.47451362,-0.13236427
0.041373722,0.03955402,0.08006988,-0.03545609,-0.05047686,0.08981961,0.0867449,0.049901523,-0.10537087,0.1648929
-0.2757156,-0.28357974,0.16882715,0.20614141,0.2352168,0.10230759,0.12864509,0.15077081,0.2115377,0.060151458
0.13714673,0.13521329,-0.1455296,-0.1283354,-0.26083136,0.13629134,-0.11345892,-0.042098306,-0.20614953,0.07085515
0.28172782,0.28445393,-0.14960936,-0.19040246,-0.19817366,0.10230059,-0.10823329,-0.043342665,-0.11978538,0.038054053
-0.075267985,-0.079043,0.08930152,0.092213556,0.13562232,0.0018234645,-0.02874437,0.18183833,0.07615854,-0.032859083
0.17581059,0.1740179,-0.037203036,-0.14387114,-0.16363144,0.30446497,0.040493723,-0.04641178,-0.107387066,0.2430536
-0.25324744,-0.2479007,0.18832543,0.195046,0.18340892,0.012681813,0.19029424,0.08709835,0.19777733,0.030675462
0.15392415,0.21345034,-0.22821051,-0.29985467,-0.3244759,-0.07277839,-0.11696537,-0.03033738,-0.14798592,0.010064472
0.4612033,0.40860054,-0.17741983,-0.32308915,-0.319467,-0.18677184,-0.21751593,-0.30709428,-0.3766423,-0.20298743
0.096930675,0.06599167,-0.13389799,-0.071095586,-0.019268675,-0.093763456,-0.030446246,0.0064311237,-0.053522214,-0.12888835
0.22673692,0.2529761,-0.07157771,-0.20829609,-0.23735648,-0.15266243,-0.034481872,-0.1809859,-0.2673503,-0.19977415
0.53952324,0.5900475,-0.31404093,-0.38054794,-0.46868306,-0.15838687,-0.37304378,-0.44861525,-0.54845756,-0.014458757
0.32352608,0.2325877,-0.13556033,-0.1982851,-0.15899214,-0.12503904,-0.106712244,-0.075859316,-0.06048027,-0.023172975
0.04060984,0.0573823,-0.09506722,-0.16954036,-0.068090305,0.029874757,0.031641033,0.049852517,-0.0035598665,-0.0031125774
0.08838475,0.106132165,-0.087162815,-0.21138896,-0.18795161,0.09375091,-0.008153313,0.042828605,-0.08024869,0.23498577
0.01367332,0.03235231,0.14892311,-0.036422804,-0.053226084,0.15269932,0.13473652,-0.010420661,-0.18758486,0.013192426
0.16004826,0.14049484,-0.021395067,-0.22769776,-0.22651522,0.084303856,-0.015972706,-0.027474472,-0.08678916,0.18824054
-0.16579424,-0.16928314,0.122174695,0.19520894,0.15922049,0.10975936,0.19190355,0.25863907,0.18713029,0.18232593
0.317069,0.30436978,-0.075864375,-0.19127576,-0.25141868,0.1132744,-0.14868501,-0.1943037,-0.2548507,0.10396354
0.22066478,0.17997006,0.020044243,-0.2046492,-0.1790909,-0.14093894,-0.036481664,-0.19894198,-0.17734966,-0.20670298
0.105567865,0.20171437,-0.0626468,-0.16056393,-0.12711857,-0.074574806,0.11380122,-0.07053847,-0.10403228,-0.1137358
-0.17023052,-0.14214599,0.2014332,0.29498824,0.34369898,0.13776274,0.16635294,0.18031703,0.14140289,0.14229858
0.24567458,0.27404624,0.27958438,-0.08543338,-0.17516294,0.2244545,0.068516664,-0.301151,-0.21833228,0.15761742
-0.22254096,-0.24295874,0.12261994,0.2427614,0.34898227,0.098919906,0.22421442,0.25872123,0.2987871,-0.039997697
0.19345677,0.22731626,-0.220908,-0.093434006,-0.087655954,-0.062253118,-0.16629887,-0.14419836,-0.13181743,-0.09648221
-0.10698553,-0.14167592,0.1935176,0.08333051,0.08698452,0.028916335,0.060092304,0.15988508,0.17187081,-0.121690445
0.22152135,0.25015977,-0.067793794,-0.21350051,-0.17916232,0.0080147,-0.2023812,-0.13196847,-0.20461883,-0.013685145
-0.061040767,-0.016734192,-0.05781571,0.029271977,-0.008588437,0.008447402,-0.07163594,0.12888189,0.13781433,-0.099312365
-0.1907181,-0.23532751,0.2418128,0.14510678,0.19845538,-0.022841074,0.08251704,0.25557145,0.28613204,0.09982163
0.031803757,0.015144687,-0.06322263,-0.015218069,0.0062289173,-0.07454564,-0.041604303,-0.0030631826,0.0006462252,0.019191857
0.38081393,0.3531867,-0.07406046,-0.2859935,-0.3449587,-0.00059650285,-0.009446662,-0.2168436,-0.29231113,-0.0001956319
0.2433824,0.25071028,0.107807525,-0.1386193,-0.11091567,-0.07131631,0.04708918,-0.0555201,-0.11027567,-0.020846948
0.3751028,0.38849998,-0.039046,-0.28392464,-0.37781608,-0.111256965,-0.10562862,-0.28051978,-0.3040342,-0.117639355
0.007365294,0.01041727,-0.02563513,0.028298998,0.0199321,0.027783899,0.010485594,0.0659469,0.07282415,0.105829135
0.04762253,0.03675887,0.04224514,-0.06748684,-0.06323245,0.036237102,0.11903251,0.022033922,-0.047282565,0.04631033
-0.23521456,-0.2569043,0.06771895,0.17094338,0.16053832,-0.068383195,0.24910516,0.28791133,0.25311503,0.034051944
0.14805683,0.16007541,-0.10522422,-0.099821076,-0.13497108,-0.105449244,-0.19121493,-0.17279288,-0.14386149,-0.1745867
0.39085373,0.34308007,-0.15284489,-0.30198315,-0.46156406,0.22550872,-0.20332588,-0.117474765,-0.3491782,0.2157763
-0.1747559,-0.13775621,0.3682859,0.26729962,0.32482997,0.09699619,0.28559557,0.2871831,0.30096626,0.12248955
-0.22237118,-0.15262926,0.15951946,0.27232522,0.34165075,0.08201652,0.3328862,0.26419628,0.3741366,0.118566185
0.37987915,0.40026104,-0.37190476,-0.17227134,-0.32480025,-0.08062949,-0.34296507,-0.27088863,-0.24896662,-0.13501415
0.47983158,0.48403457,-0.16661647,-0.3726732,-0.49418166,-0.0352045,-0.2236401,-0.38103122,-0.42326182,-0.024733182
0.59008044,0.6254751,-0.27981752,-0.3914761,-0.5322134,-0.117768414,-0.26157406,-0.47761452,-0.50296575,0.004622532
-0.004134074,-0.026460415,-0.061980586,0.07764847,0.04596048,-0.09041367,0.072567046,0.13628794,0.023594568,-0.3054239
0.21899347,0.2638491,-0.08246852,-0.13653985,-0.16401309,0.010255752,-0.08230524,-0.008826036,-0.123649575,0.05343053
0.21596013,0.18327239,-0.019981563,-0.19609556,-0.23217224,-0.014551036,-0.06630774,-0.12448588,-0.156333,0.06275816
0.47762725,0.37242892,-0.123644575,-0.28069654,-0.3885126,-0.21816422,-0.0968651,-0.28526056,-0.35441673,-0.15002371
0.1730939,0.24828883,-0.06493659,-0.14774165,-0.19340608,-0.035591614,-0.15974702,-0.20663263,-0.21326347,-0.17196731
-0.054215785,-0.046822976,0.040374808,0.06582503,0.101811215,0.07114067,0.17635575,0.22964147,0.10156436,0.21274413
0.65444946,0.65354145,-0.34137368,-0.37750533,-0.47695336,-0.13632871,-0.41619462,-0.47695255,-0.5500135,-0.14143719
0.12883712,0.11099733,0.09825958,0.09058434,0.0480503,-0.12608615,0.19194156,0.05411039,0.049479876,-0.17939769
0.06765924,0.03562336,0.1040707,0.10018674,0.04240556,0.044100475,0.08091059,0.055735655,0.053887296,0.15269364
0.4101973,0.3807338,-0.3276694,-0.16620311,0.20841983,-0.24286719,-0.27598572,-0.14411116,0.15512429,-0.269278
-0.031707786,0.016309144,0.16260584,0.13002177,0.1313259,0.07538736,0.108644664,0.11124673,0.119974,0.11484016
0.14096817,0.2359297,0.27984545,0.14715774,0.023487765,0.22866891,0.37748212,0.121747956,0.033867285,0.27098992
-0.074635744,-0.069149636,0.30078587,0.20403236,0.03849743,0.17120007,0.32456228,0.1639672,-0.041419648,0.032692283
-0.0059316913,0.07790173,0.12378499,0.043684952,0.034429748,0.014144816,0.15470381,0.022950806,0.051871594,-0.0453071
-0.069908716,-0.09144524,-0.22256418,0.27820826,0.11283029,0.017839538,-0.22232294,0.34944895,0.10220781,0.031311117
0.62550366,0.6134621,-0.8949456,-0.8408117,-0.48745072,-0.98770493,-1.0478231,-0.8360708,-0.53679687,-0.9338379
0.36059034,0.383515,-0.10120466,-0.110678636,-0.038420796,-0.12697504,-0.23649092,-0.11628996,-0.10859134,-0.22539617
0.14703329,0.18814403,0.05641032,0.1211187,0.13224731,0.22235192,0.17092879,0.18395151,0.099984095,0.2850508
-0.14240645,-0.13609916,0.11578811,0.17625257,0.14239246,0.18076569,0.18819496,0.27241015,0.26629052,0.041474637
0.074933134,0.14629725,0.039847936,0.01956416,0.091035135,0.24006774,0.18908127,-0.07027793,0.0012927233,0.12627119
-0.12261237,-0.0680132,0.21199541,0.2879082,-0.1287308,-0.09421315,0.2746671,0.21232258,-0.13795185,0.09979464
0.02837349,0.04209982,-0.05346825,0.056753393,-0.007365003,-0.14688122,0.011945009,0.049021818,0.08535015,-0.057795882
0.14815083,0.15115204,0.012431869,-0.13927196,-0.11860233,0.17807202,0.04873769,-0.1683919,-0.156188,0.18040717
-0.15289417,-0.070896156,0.20583326,-0.045342483,-0.018793814,-0.23062998,0.26888344,-0.05043295,-0.22861625,-0.21326578
0.5610559,0.50507826,-0.086430386,-0.44764334,-0.31748164,-0.5730066,-0.1418749,-0.34284192,-0.2299344,-0.5694572
0.0197392,0.0610173,0.1258659,0.07016389,0.050320428,0.18711811,0.16682847,0.17479393,0.06977431,0.2546033
0.33723766,0.33675203,-0.25871852,-0.2053808,0.49004948,-0.24579552,-0.17719036,-0.26695222,0.37452745,-0.21263409
0.64375633,0.57330406,-0.49235955,-0.3900842,-0.46475005,-0.3008874,-0.41663277,-0.4958111,-0.35507193,-0.1360102
-0.099292144,-0.087015666,0.1570627,0.051290505,0.09223193,0.19707099,0.11996439,0.11576949,0.16205043,0.24690385
-0.0018839499,0.021887038,0.05391178,-0.018161267,0.066588536,0.30304283,0.05793702,0.027830048,0.014764425,0.14968637
0.4409152,0.40844953,-0.50204414,-0.58154,-0.011898933,-0.39916393,-0.4692147,-0.39359972,0.09920784,-0.42384014
